ID,Target
ID_ATGMmtfy,0.6176048649187433
ID_ATfXaLki,0.17132254103997657
ID_ATvhCiLv,0.18101218982289893
ID_AUYDTXht,0.394678894793872
ID_AUgbYLcu,0.23688916115616881
ID_AUikRRXA,0.08035514481287219
ID_AWFsJxKf,0.3561319757255577
ID_AWMJnaEH,0.5397742426186962
ID_AWUFocya,0.2783872274684727
ID_AWkhcJQd,0.2186268101122812
ID_AXFMbyYb,0.655188985323374
ID_AXpXAnqG,0.49641626906775294
ID_AYFCJcwy,0.21390294343828625
ID_AYbBsLeO,0.18419165640146243
ID_AYhMSkOo,0.18088950741513446
ID_AYozseeP,0.5190996165994288
ID_AZTpltEK,0.21822414046902117
ID_AZeXIEjC,0.6376095770624517
ID_AZlhigno,0.36618028617801274
ID_AaddtiNV,0.23717783214481525
ID_AapjoJOp,0.16979944715309306
ID_AaqhgzQg,0.20801108369100912
ID_AbPvdDjY,0.26397158495008743
ID_AbjgpquZ,0.18240556425298063
ID_AcJsYVfw,0.5581870241225677
ID_AchxBBpV,0.4677494939451226
ID_AdMKbZwG,0.721256848975385
ID_AdMOWPrw,0.17518238427369132
ID_AdTMVZkN,0.39552101212793755
ID_AddSOaGc,0.5991341189523383
ID_AdnsVRpz,0.20233093863384666
ID_AdpiQTym,0.6780824167405244
ID_AekyIxSO,0.09734830935708719
ID_AfJwBDUJ,0.6370694997609383
ID_AfNuECWg,0.49500723675354136
ID_AfVscPmP,0.1886017680148955
ID_AfhrbWzR,0.24036265461395928
ID_AfwryFhH,0.7264327466523436
ID_AgUAucCP,0.3119770483081292
ID_AglMAZoh,0.4707470414372459
ID_AhnGcQio,0.4359207415482039
ID_AjJPPHAL,0.7301049597085264
ID_AjKmTFMY,0.45044687468979033
ID_AjiMKkPT,0.7589501694660115
ID_AkVcUTjP,0.14627695339768254
ID_AkxtjnJa,0.6421679654570518
ID_AlJhLJRt,0.2696580196753576
ID_AlVKVicY,0.3454184239904421
ID_AllHLvcz,0.419601896297454
ID_AltrReMt,0.5573777151706305
ID_AmQJHfYo,0.2192160902712269
ID_AmpezFVR,0.2166469561334234
ID_AmtsBLns,0.5479831746567755
ID_AnEcIkfL,0.12090114914269083
ID_AnPYWNBM,0.7285683778597627
ID_AngLjjUp,0.13503170019540067
ID_AoGJYJXv,0.21897189024580213
ID_AoUZroQf,0.27712252302170315
ID_AoexKjgK,0.22642598061928257
ID_ApKXUhZD,0.20256974477886255
ID_AphFNCOm,0.5263743232348561
ID_AppOiOze,0.34238672063423214
ID_ArNAYuzY,0.2994963599100372
ID_ArqJHIiA,0.16329977702355244
ID_ArqnMNZq,0.6441564507351404
ID_AsTClwPW,0.21255388726615032
ID_AskSIyih,0.34030682115081534
ID_AtsAxWos,0.607916457867909
ID_AuRfiVsE,0.17948656840421467
ID_AvXZLrZz,0.2004030660498447
ID_AvyadwXB,0.26081628838904103
ID_AwHoEELL,0.08751409135853977
ID_AwIqEAPg,0.24795314488797018
ID_AwbVNQCH,0.31673497426437275
ID_AwjmYsgR,0.18640037541474164
ID_AxiRuHUW,0.13476062621779408
ID_AxpIjGor,0.21411147371249473
ID_AyBgznlu,0.5243588282790472
ID_AycBTAkj,0.42434985240453954
ID_AytNtCJi,0.2911538893796295
ID_AyugJuAH,0.653515062073211
ID_AzLBUveg,0.6944192137379638
ID_AzoYzxAX,0.7177245789890907
ID_AzyCgstS,0.1257438789640976
ID_BACWTtes,0.37242082611927896
ID_BAgxLKbX,0.14708657594247884
ID_BCLimyhl,0.5908904007022732
ID_BENSZKZu,0.46345115593787756
ID_BFOASLhf,0.5022205390920854
ID_BGGIQkSh,0.3157777850387111
ID_BGtDAbgZ,0.577571178775841
ID_BHksJRSY,0.291527467458517
ID_BHqjkqep,0.5718827417151976
ID_BIYJNHpp,0.47097428791781293
ID_BIsVRnTa,0.2522534812298659
ID_BJSkytVT,0.2273886294616824
ID_BJcdZfAP,0.4901211063087987
ID_BJuIrHhj,0.22658744461644367
ID_BKEpocAb,0.16681223594555258
ID_BKeVvvIM,0.12129174285305755
ID_BKkqXeJu,0.6818720264262599
ID_BKnPHIZU,0.6432379001607219
ID_BLKEoSEj,0.23078906643615163
ID_BLMUOuyN,0.34878879211026326
ID_BLQGrlac,0.6117478739877096
ID_BLWzhZoc,0.16395744557498637
ID_BLfnIdeD,0.3700606492424642
ID_BLyRuqNO,0.31497142768240177
ID_BMnejXQv,0.6110403317192993
ID_BNMVQEeS,0.45353160886015254
ID_BNRZTGqH,0.09074392416160522
ID_BNmlTGuI,0.44425976043661736
ID_BOTnxefH,0.26251977757848755
ID_BOWasnlf,0.7350086315319168
ID_BOlqmpzO,0.22713152112711638
ID_BPZFicMO,0.22039693413672987
ID_BPcdusVC,0.2125623382510384
ID_BPckcnJB,0.16426212319687902
ID_BPviWSjp,0.27791889790415847
ID_BQDCDIer,0.28392693191508367
ID_BQQuPSyd,0.43665200133488874
ID_BQUtzjNQ,0.5933629689938792
ID_BQVTAVeq,0.17396620376789385
ID_BQrXEZaN,0.22693014182736632
ID_BRwXItOz,0.5517999838690258
ID_BSFdCBll,0.31490237775401925
ID_BSwtXRdT,0.6518749421170716
ID_BTBuBpdC,0.22579640986910626
ID_BTneEiIB,0.1867523608921066
ID_BTyBHQxE,0.26181514023441615
ID_BUMasXYh,0.11824175299975312
ID_BUctWDpc,0.5035578404537033
ID_BUeZVsfi,0.2384914219314701
ID_BUmGlhku,0.41312381450435176
ID_BUvNegcE,0.2474700538273309
ID_BVzoXQLD,0.3004677263427465
ID_BWDtiWqd,0.2673731524524302
ID_BWOvOSgP,0.2085761178781297
ID_BWaZfPdX,0.28729669725820195
ID_BWnYZspx,0.18200394709335868
ID_BXZblSjm,0.7223604090564021
ID_BXjwZkCv,0.19194498878042118
ID_BXnhmUeo,0.4086142936041844
ID_BXsVMIJL,0.22133033857931095
ID_BYERNhZh,0.3074496162637883
ID_BYJfZMFM,0.20627749445605625
ID_BYqGaJje,0.7965122046598833
ID_BaTjJScD,0.16781761369879306
ID_BafknAZf,0.2774755957458007
ID_BahbAJNa,0.21534194982441018
ID_BanIiHAk,0.4783953292153688
ID_BbJWEHzV,0.5155339255460712
ID_BbTAPcaU,0.18343027439236897
ID_BbgTIBJH,0.1594210367156592
ID_BbhdoKFr,0.43191603628004105
ID_BcEnAvKQ,0.20475514364034247
ID_BcLYUQDQ,0.29067433076717625
ID_BcfOfcmN,0.299609005357514
ID_BcuTjCYd,0.21481860641674955
ID_BdMwaKOm,0.2280297165190171
ID_BdSzkjcZ,0.2635718685420287
ID_BdpXvXXB,0.25530485705315065
ID_BePnAQZY,0.6443977381600716
ID_BedVMtVo,0.20219624557566607
ID_BeeJpwcS,0.6922424740859223
ID_BexSacBp,0.17813103674243194
ID_BgDmcheL,0.27305928045105793
ID_BgOwSqkn,0.14717784336681716
ID_BgZHcdGw,0.41945785939856095
ID_BgvEOKBt,0.19970792850379104
ID_BhJajvyp,0.12869811049765245
ID_BhdcRktG,0.22228744376619416
ID_BileAeKW,0.2984462012095042
ID_BjkDtgBv,0.5400660071876484
ID_BkEGkxPL,0.5581630431588152
ID_BkKNZJfY,0.5985542414283787
ID_BkWRsqza,0.15026951237031563
ID_BlbswiMs,0.188857602129397
ID_BldmlKns,0.22672924920381618
ID_BmAeMYuZ,0.36520127331282365
ID_BmGVKQlC,0.2960215746126291
ID_BmQLglxX,0.7770729063045267
ID_BmeaYaYT,0.6373449451193738
ID_BmwCjoTm,0.09983741017154885
ID_BnKFJQmE,0.20485895293117043
ID_BoLrudOn,0.5775220497441738
ID_BomllRrf,0.18857048280990515
ID_BpBLjOGl,0.1315886434988044
ID_Bprqtkgu,0.38826962479193555
ID_BqARbjuY,0.41455257106748183
ID_BqJwOKcV,0.22195282469455024
ID_BrAyqKKs,0.2722179891881959
ID_BrHaBSak,0.1979056156761203
ID_BrNTrTJS,0.2090016736420007
ID_BrjFnCOV,0.6770015879398198
ID_BsCOXdIc,0.3172559531372983
ID_BskMWBkZ,0.34303650257251606
ID_BsvIgCun,0.2870960555717925
ID_BtZtIfAE,0.1553715667594363
ID_BtbsRFKG,0.3192335002013245
ID_BuPJlYkS,0.19902720839182375
ID_BunqEuvU,0.46330486272837595
ID_BuuSokWy,0.31708260245094594
ID_BvAJUBeY,0.2585472644556451
ID_BvmloKCu,0.19644011451888344
ID_BvyUJisZ,0.32058608009290673
ID_BwKBOiRk,0.3996812383359426
ID_BwYJqClq,0.2922403914021538
ID_BwqdPmCF,0.548254470316835
ID_BwuBhMko,0.5672344059690047
ID_BxCJCoAu,0.32517452709518485
ID_BxfinfdK,0.22945143225826076
ID_BxkGxjYl,0.6081859381353998
ID_BxrIUAMk,0.25339799099904264
ID_BxwOqCFH,0.6998315109695191
ID_ByCHPfWg,0.19632727457626029
ID_ByHxQqFV,0.23061873480760955
ID_BzfLCcrp,0.7486099044692466
ID_BzhqaXhd,0.20915556988146344
ID_CApOzbVe,0.49630006066509486
ID_CAwiczhy,0.2800373816539633
ID_CBHcMUxl,0.6253391051493006
ID_CBLPCEiF,0.3618513721755492
ID_CCBeZTax,0.3100327960508558
ID_CCYOinIu,0.6155473547461479
ID_CCyYkARx,0.3555270888551801
ID_CDcpBAxa,0.23449205295947675
ID_CEjbJvfm,0.6845148683208764
ID_CEovNAGo,0.1857819669984431
ID_CEswmFAi,0.4749755838942801
ID_CFGHZhVZ,0.07686764628924829
ID_CFLqojnO,0.311953761050175
ID_CHaUQJZY,0.45098264149135003
ID_CHoLFytL,0.5296588323936564
ID_CHwsbogl,0.19499575597457217
ID_CInuXMqQ,0.2652256339289818
ID_CItNqzsL,0.28032371885896307
ID_CJALNWFL,0.23150175673097045
ID_CJFgJxvV,0.5955867886436657
ID_CJcpNKva,0.5495091115832034
ID_CJjazdtk,0.2509747447225751
ID_CJrYGSlk,0.22453289894955433
ID_CJybLoZa,0.30173126210018686
ID_CKRTJvGh,0.19419228136694588
ID_CKTBuvjM,0.15403498451115566
ID_CKXVLmYF,0.2735761555483065
ID_CKutiOYg,0.26459324825463776
ID_CMCJHRET,0.18726240318052256
ID_CMSTfhLo,0.243699935580542
ID_CMmSpIpS,0.19991460819460838
ID_CNLIzGRb,0.7041216792012809
ID_CNTyGgNf,0.4265434376299275
ID_CNomHNBL,0.1857052212350477
ID_CNumyVrp,0.28925029984075135
ID_COAXJICB,0.21133150101809722
ID_COFPzxUZ,0.48345361188817443
ID_CORDXJYF,0.22497713943195735
ID_COiectME,0.235661763411089
ID_COmvRhji,0.20450041137104424
ID_COwomyts,0.23103316429202347
ID_CPBMDtlp,0.3065130565709034
ID_CPBcvVZF,0.17065147581787277
ID_CPVntXyj,0.447429884978961
ID_CPgzAcNV,0.24060028160160069
ID_CPmKoXaM,0.470196055818722
ID_CQXJlkpg,0.3046397177918196
ID_CQdiljDi,0.4486206960230347
ID_CQjqNebG,0.25354601298682516
ID_CQrFKiAF,0.6343152654217561
ID_CQwiVqqi,0.19731609849505152
ID_CRHKLiZx,0.17522959580011693
ID_CRcEYgTa,0.16559235629930924
ID_CRhFCLMO,0.7213428459346777
ID_CSgpXvnE,0.17844224377305173
ID_CTMgejoI,0.27299745522041435
ID_CTvGkQxC,0.7293838441289461
ID_CUHvrwUk,0.6550057788939553
ID_CUqAHPvV,0.4883575282287135
ID_CUrFSWvx,0.4021976386221119
ID_CUrmEAzr,0.6786135658644844
ID_CVEpdfZX,0.24086830438375798
ID_CVLVfYWj,0.5914803513220604
ID_CVyTZXZV,0.2366657262675725
ID_CWExbLjv,0.5861133581732606
ID_CWLDtzoR,0.19111862231171695
ID_CWdrRUMl,0.2361837017880357
ID_CXDrRaxi,0.42142650792910735
ID_CXOHsOJa,0.17100941784617793
ID_CXkHPCXN,0.6108629989374893
ID_CXrYCDQg,0.26576385416715165
ID_CYAuVAJL,0.18197349368623453
ID_CYMzgJDP,0.327239842316529
ID_CZNHAUJe,0.19405923860026245
ID_CZXIVnJE,0.578829761408347
ID_CabsHfvT,0.6824758554200264
ID_CauugnrH,0.5671026921707946
ID_CbtgMYyq,0.20369850883235535
ID_CcNJYtwL,0.7048565436195092
ID_CckQkXGP,0.2708920767662571
ID_CcmjRDYK,0.158553915392815
ID_CctkAzJX,0.4047439673922718
ID_CdAXQiqT,0.567125539398699
ID_CdgnMeCm,0.641646790023821
ID_CdlTAUyo,0.2577346725781857
ID_CdsjvxIM,0.19999503690403725
ID_CdzRNGiI,0.26158143837766856
ID_CeWrsJlc,0.18013460239687112
ID_CfBQkmKi,0.22959529035942328
ID_CfCJfsmM,0.4260018123088573
ID_CgTRGtyu,0.6225513636943351
ID_CgaBKcYz,0.18218044361292257
ID_CgbzKLPN,0.31845331519811043
ID_CgmJXUAE,0.6694793814674003
ID_CgwBaLyC,0.5881085135453108
ID_CgxIbCpN,0.590911866969358
ID_ChBMThEy,0.4919555610616937
ID_ChDQkXGC,0.1776528714800021
ID_ChLImXEd,0.1294951187695095
ID_ChQqQyHS,0.2655210274871408
ID_CiUBALML,0.22745937884047732
ID_CjCcWaCW,0.21927397225827147
ID_CjRxgnXw,0.7418617612554983
ID_CjYBfXAm,0.39904568174352
ID_CjlNKJev,0.6530946671551331
ID_CkGygIhb,0.3744127991547487
ID_CkMexKDy,0.4305249994971664
ID_ClGkNwzB,0.4906193922309404
ID_CmATHcPd,0.7301460877744265
ID_CmBBflPP,0.19881372566678276
ID_CmFkQUst,0.14046414278941188
ID_CmVQUydc,0.14127617620441016
ID_CmwKqVGu,0.20413692036315248
ID_CnTZNOiq,0.7102401964363482
ID_CnUVwWFS,0.47343649606539123
ID_CoiVHGou,0.21788616135534322
ID_CorQeHsO,0.34085662644041115
ID_CpLfaWPi,0.26626342978351575
ID_CpmCEBXc,0.18444481604087856
ID_CrRrDTza,0.2864045205223468
ID_CrSMaqyb,0.1899741124208384
ID_CrmiQoBo,0.23888940718258975
ID_CrnXMFGe,0.22086228962828536
ID_CroANmpd,0.45610213333499955
ID_CsSjGtFi,0.25662658014122647
ID_CsVakSZT,0.3968214988570218
ID_CsoxKaFR,0.13063670648841869
ID_CtrfLRmQ,0.2642546107443057
ID_CttZxSlY,0.7436104763441439
ID_CuIBunBG,0.3729230356084687
ID_CvAtaGka,0.33629292498765845
ID_CvDadgNp,0.3065581675551151
ID_CvLVRRoU,0.6726303647999139
ID_CvwWmZVH,0.29110955584711523
ID_CwutcNGv,0.26333789515125994
ID_CxOzodMT,0.06323517541667728
ID_CxeYhFLX,0.1972911745416589
ID_CxlApNxk,0.28974527011124446
ID_CzvLIKEt,0.2147185257377105
ID_CzxTfLps,0.36304413159256865
ID_DAMoIwog,0.1371039249518267
ID_DBeYFaLJ,0.19693017180200798
ID_DBzqOPuF,0.254435920944573
ID_DCOnnhDj,0.3162145786286004
ID_DCQeMCTQ,0.32157526211714066
ID_DCRgDGVP,0.3255836580015379
ID_DCjoYiHP,0.3103357165563799
ID_DCtoGvyH,0.713942861874234
ID_DCwcVmKy,0.42592465262177087
ID_DDaRkyMa,0.2559173871025307
ID_DEMTDldG,0.48380713980034834
ID_DEwnrUuh,0.590676718815701
ID_DFVioZqw,0.44144113046853334
ID_DFzGJRZb,0.6323831360521559
ID_DGWhqlGk,0.6570799989361426
ID_DHNYtqaA,0.25098475641571066
ID_DHfNXtpq,0.3772651090757113
ID_DHqoYoYD,0.19134056954082695
ID_DILkugZy,0.4843637215872474
ID_DIvzQHMx,0.25403559855044816
ID_DJWcbzbL,0.3171794226437936
ID_DJZMdRHk,0.2267102387761642
ID_DJayJHkE,0.6772797395821599
ID_DKOOnkJl,0.22190764927004789
ID_DKYCaUfP,0.21959194826767678
ID_DKmaxuYC,0.15558778279151655
ID_DLDTfQCa,0.23214366272392475
ID_DMDSNqUt,0.41350192051350887
ID_DNIDNswj,0.7192020683393193
ID_DNPwUkcn,0.18439264049746285
ID_DNSsSmna,0.5635280797570935
ID_DNjMGbWK,0.15450827456436214
ID_DORsPKUF,0.5592760053282644
ID_DPfgKhIe,0.25490747674662156
ID_DQRlPLIX,0.35432198376194357
ID_DRZqSchd,0.195803799266484
ID_DRbjmomF,0.27107974771119947
ID_DScDotef,0.6340385651205183
ID_DSdQgMGe,0.12313583875096266
ID_DSiECpJB,0.42009858278567874
ID_DSiyDBWL,0.3114738954478486
ID_DTPIhCsa,0.3846784864702755
ID_DTXxvuws,0.1784167249083605
ID_DTmTMLlU,0.21483151611280207
ID_DUEOzkuL,0.22637788618479815
ID_DULWKSJX,0.17462975153247
ID_DVMAOHin,0.20401850315162925
ID_DVZheOiB,0.10655399028857626
ID_DVceposI,0.6143280754967863
ID_DVeewFKf,0.1857020187147934
ID_DWGWObwj,0.7182321373632317
ID_DWGpJTkv,0.05790414924916727
ID_DWgyNPTH,0.5248432934458446
ID_DXKyfxYZ,0.698336940830974
ID_DYHXjurT,0.6032584525824387
ID_DYICyMMB,0.5727738189728929
ID_DYLGPgFZ,0.6139965873200547
ID_DYTVOftK,0.19171662611687668
ID_DYghsWax,0.305166783631839
ID_DYuUjPon,0.08637041348161949
ID_DZCoGTkV,0.39095599684150106
ID_DZhhEDOt,0.6642766318411509
ID_DadTYUJQ,0.22563435446527602
ID_DagVOOHC,0.4028020541776799
ID_DagnKCxn,0.26523862822936234
ID_DavtyaQU,0.7154008504674115
ID_DawovcIU,0.6499828335001794
ID_DbEXIrxH,0.26858715993730514
ID_DcIwMVGC,0.474833259179591
ID_DcJIhSpT,0.67258793744751
ID_DcSPsGrz,0.28339563478255764
ID_DcgaObUv,0.1515979530526995
ID_DdMgHrOm,0.41963044280977146
ID_DeFQXLpj,0.630598720742208
ID_DeUNlJSw,0.2837270502134728
ID_DfTEhVau,0.24544280857515152
ID_DfnrQMta,0.2090723349919943
ID_DgOdiRaV,0.24372349357761317
ID_DhkBTNad,0.22086832585308297
ID_DjEEbxwp,0.3643582213689331
ID_DjhtxXQM,0.24459534523745521
ID_DkrsqRvl,0.7473941673836006
ID_DlMchmJG,0.24916296289632975
ID_DlUOeuZZ,0.22053480670487946
ID_DlbMcJys,0.41035712932682045
ID_DlhOQjZu,0.10904029759078249
ID_DmOnYWUE,0.33316678466360855
ID_DmWqDyfY,0.26923585911731335
ID_DmmURtOX,0.293767906822976
ID_DmwCfnNi,0.18969923776336567
ID_DnXetKsk,0.1741964527339456
ID_Dnftoghz,0.1726354055385233
ID_DoaKlOdf,0.21460235396577498
ID_DogoKVqz,0.45771280326242214
ID_DojOcFQT,0.605091776821771
ID_DopUZctt,0.214861225995563
ID_DornGdyP,0.17080059686617374
ID_DptAikmA,0.6791240933830907
ID_DpvJmAZz,0.1894072511998749
ID_DqWcBFro,0.7864372085876211
ID_DqeHxcGm,0.3893888561487179
ID_DrKVSVEk,0.2457114322175424
ID_DrXSWvwp,0.31990059568038043
ID_DsKaWuEE,0.2572808560525769
ID_DsWvQphI,0.5728950382602078
ID_DtFJUQna,0.1734502268321781
ID_DtHCfLiY,0.5901002211038516
ID_DtQzJUXO,0.5642131582738815
ID_DtdbBAtF,0.31194347290201774
ID_DuJNMOZl,0.3945685804996536
ID_DuYlzUdW,0.1832983830440539
ID_DuiQrITi,0.19903842621760287
ID_DvCkSdeB,0.2371956919843934
ID_DvDyOqRD,0.3791561445784366
ID_DvKmZcXY,0.4284135923628733
ID_DvTxwFnq,0.2850548206315585
ID_DvVZrrxY,0.19059340080757278
ID_DwEaPglq,0.13108208933416884
ID_DxFfsEqD,0.38809901521711454
ID_DxIeIhsS,0.46168808618657764
ID_DxlEfaDx,0.5666403618071469
ID_DyjrhcDC,0.21108154023938283
ID_DyoHsmDV,0.1373032984102048
ID_DzCMUmof,0.18839791442443377
ID_DzGuJBUc,0.2779594143048085
ID_DzNJJfNw,0.31389950004945083
ID_DzOpVLWg,0.18584824384032278
ID_DzYSAHsN,0.38266664639008197
ID_EAecgJZD,0.7221851367915052
ID_EBiZWnYz,0.17012482725870468
ID_ECXDMfJa,0.4273686729563997
ID_ECdMWIOz,0.7347092762017864
ID_ECtiZmSg,0.5058568235529207
ID_EECnBeqw,0.6687540457225447
ID_EEPGDfyN,0.3128656348659062
ID_EEgZOhlz,0.19534500888317116
ID_EEuDemjG,0.7409882557238742
ID_EFUilJvG,0.6415972468859655
ID_EFYXXEtP,0.1892778700285269
ID_EFszKMHu,0.3919718180694089
ID_EFuQqClS,0.5878605596543394
ID_EGQbeNVP,0.6483709380577994
ID_EGbdzJPn,0.2743204745470607
ID_EIUcvsLt,0.21427527489645853
ID_EIjYMUjO,0.1939660646903614
ID_EImXzxgg,0.4047273669798364
ID_EIqCnUNN,0.19765064764853052
ID_EIvkdtes,0.5429198749418459
ID_EJaOOFHL,0.2620219417296633
ID_EJyRZlZt,0.3004263963526322
ID_EKEcZRFR,0.5085158757121433
ID_EKPGXPJk,0.5176876053371892
ID_EKUiCeNh,0.18742300602344664
ID_EKrTVeKy,0.1869185237841499
ID_ELGLCHcp,0.4780740365001948
ID_ELdxnIsW,0.563743312301791
ID_ELtTaYpb,0.21722254653360826
ID_ELxoSzBQ,0.2842394818011791
ID_EMCinHnA,0.6894926691096174
ID_EMMPRZtk,0.18957773327304092
ID_EMzXKKhZ,0.6195579758380524
ID_ENckeFMp,0.35046778278669594
ID_ENqNLzyM,0.18358568681054419
ID_EOAPmEKt,0.5257434304273118
ID_EOJImNnE,0.1849232068304972
ID_EOOHMjCe,0.4367179374138563
ID_EOXTNPmE,0.1765650765201102
ID_EPFfCPnA,0.2954863960033103
ID_EPYxrqkc,0.15176073187660838
ID_EPcqBzXs,0.26990913821397533
ID_EQCRCCrL,0.22125618639220254
ID_EQOEquwn,0.6196113678888804
ID_EQmXGtBy,0.20081598643554102
ID_ERNwHvCg,0.1886251718058619
ID_ERlQYuLa,0.16978636253332705
ID_ESTkUYBh,0.1810655720855637
ID_EScQeGCj,0.489301178488973
ID_ESpVrFMy,0.24324534011780713
ID_ESwNpcwY,0.1712666449670824
ID_ETIyXple,0.2632493450449073
ID_ETeDOXFC,0.529849438273072
ID_EURbIIyk,0.1926947126332715
ID_EUSrYAaJ,0.18730012640152185
ID_EUWdbZUM,0.2914400609474839
ID_EUZvTQzF,0.32877184806817544
ID_EUmoHcuF,0.06553902502353025
ID_EVhbidjQ,0.2830957484888683
ID_EWZkWIqh,0.4469085594349325
ID_EWbbjXep,0.15992254882272383
ID_EWpfhDeh,0.1883939182677112
ID_EXDiLuxE,0.4135950732562067
ID_EXLnKrIg,0.28874188748399005
ID_EXNXJyIL,0.36862516957908115
ID_EXcHFafW,0.18021633329262884
ID_EXtSEfFo,0.3195652232737239
ID_EYRGOELJ,0.21673300399461776
ID_EYeAYmAa,0.21417337162356112
ID_EZMEqCRS,0.30079625950489774
ID_EaALIVQB,0.3336289255705217
ID_EaKsjHfZ,0.29029796670866564
ID_EaddwLrp,0.40547964958321864
ID_EagobRVG,0.7385761589299322
ID_EatQBKnd,0.22283470855203316
ID_EautnNqc,0.17208783680219308
ID_EavjScGJ,0.20136180119937555
ID_EbAYjhOQ,0.14489255011924806
ID_EbLOzjnx,0.27007500393611933
ID_EbOJIrdP,0.21020083125432903
ID_EbSKBrkV,0.29266803224254423
ID_EcFVyxLd,0.13378019420071474
ID_EdQFjKmC,0.19753832357109125
ID_EdlMRuMZ,0.3152648822047297
ID_EeXXGllN,0.6411973916467596
ID_EexGFGCK,0.3157921810456791
ID_EfCHTvbI,0.42379629502880767
ID_EfipPoMb,0.352937190902679
ID_EgMQChYc,0.19503981184426236
ID_EgyKnReO,0.405328892393878
ID_EhHtmAlo,0.07224636344709798
ID_EiMqlhvT,0.3306872062201849
ID_EiPBJmUg,0.1278003288770135
ID_EjAlUwrl,0.18415460316285728
ID_EjWlAKPh,0.41083875225990746
ID_EjheRXlF,0.1940734960685239
ID_EkHbvmEL,0.3076248557310573
ID_EkRmCRzs,0.3099380398000756
ID_EkaBMkKG,0.721978900241172
ID_EkylSQAD,0.2524245014970223
ID_EnUuMYwW,0.17148866756810682
ID_EnXSDwSK,0.48735266606770955
ID_EnbvQlwU,0.20181344347732366
ID_EndjsLHJ,0.6330954522487096
ID_EnzNvVWf,0.49382407665144534
ID_EoMZcHHr,0.13149814875408172
ID_EonTZzhf,0.1797994508751072
ID_EpSOMpLk,0.1806328903232112
ID_EpZYzsQM,0.21036077164661252
ID_EpzKevlD,0.5160752955961815
ID_ErZmSUOv,0.3329122410874172
ID_EsjcQNcp,0.45999046548624245
ID_EtGKPhuS,0.7666850602841291
ID_EtHHQoud,0.37935271984737023
ID_EtTFIofK,0.4276240337315888
ID_EttsnaJm,0.21777904195747724
ID_EttxzZCu,0.2572787823732164
ID_EuZxQfwp,0.7289522968254396
ID_EuanKTng,0.20500370552885744
ID_EuwTljfh,0.23747733211862085
ID_EvOGuWuO,0.4581286044242237
ID_EvSyjdlX,0.5862042459933501
ID_EvXnLFcK,0.20441732525219083
ID_EwBUXGuw,0.2220263815468095
ID_EwpfpgFP,0.692098629109664
ID_ExEPcxAk,0.40050483085190947
ID_ExNuCQUg,0.3102955891169263
ID_ExOgHggk,0.1408687915471454
ID_ExdzjoSn,0.19429796032433364
ID_ExhzBrON,0.22270557694294937
ID_ExibhtuG,0.23883470458359252
ID_ExqWCdtE,0.13434841633860842
ID_ExvHGwzn,0.180616956588569
ID_EyHjIByt,0.2408776909898503
ID_EyKGQilA,0.20918515658967846
ID_EyueSPBC,0.5024716724306664
ID_EzsTFcEh,0.7392411158589067
ID_FAiYiEuC,0.3372778174645358
ID_FAjvnNbX,0.553404694632722
ID_FAmYMBQT,0.3343769382634758
ID_FAysgPua,0.275480030373607
ID_FBHJcXXa,0.2168055041589087
ID_FBXabHVV,0.18227167706811478
ID_FBbzHIsv,0.21045551708859908
ID_FBcmdtau,0.49819679859922716
